0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.50,32.92,69.65,90.28,99.16,102.14,104.88,92.44,82.50,69.40,40.30,10.76,0.39,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.97,32.18,62.26,89.64,108.53,113.03,106.48,100.81,82.46,64.11,35.50,12.30,0.49,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.86,29.77,60.03,92.70,109.49,117.49,117.74,112.22,93.88,67.24,36.98,8.19,0.29,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.03,35.10,75.20,102.36,118.85,121.14,118.96,110.46,92.85,70.02,43.71,12.39,0.56,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.58,20.82,56.30,89.59,104.57,91.66,81.08,81.68,67.59,50.50,34.25,12.12,0.69,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.56,20.42,59.79,67.95,73.12,81.69,81.91,86.16,78.93,59.52,38.28,13.61,0.74,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.26,10.57,26.54,40.16,47.41,54.48,61.71,60.66,53.05,43.75,28.08,10.26,0.67,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.54,17.69,28.15,35.75,47.75,54.06,57.76,45.96,47.03,31.62,18.79,4.38,0.10,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.02,25.68,67.64,84.60,100.61,89.56,91.04,91.29,72.52,49.30,33.25,11.04,0.48,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.33,6.87,31.56,62.42,78.63,87.49,106.75,106.68,101.77,80.31,60.45,28.23,8.34,0.49,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.33,6.03,29.57,42.56,48.02,68.84,83.45,84.31,77.36,58.80,38.41,20.38,5.13,0.29,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.05,18.93,44.69,57.06,59.77,68.00,65.95,61.13,48.40,31.81,19.93,7.61,0.62,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.52,14.71,35.71,55.96,72.39,85.75,96.50,85.15,65.50,48.65,18.46,4.60,0.28,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.33,9.17,34.57,61.48,82.71,100.21,108.02,108.79,93.34,82.53,65.59,39.90,13.34,0.98,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.33,7.56,21.02,48.42,73.72,65.55,62.05,51.24,43.88,33.36,25.66,16.53,6.55,0.77,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.44,18.71,39.09,56.16,76.23,78.17,81.74,83.68,75.15,62.40,39.12,14.97,1.33,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.17,5.82,23.00,40.99,51.10,64.65,69.41,68.32,60.28,47.82,27.02,13.09,5.09,0.79,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.33,8.47,24.62,39.04,59.05,79.32,85.99,91.51,99.23,89.58,60.97,40.23,14.83,1.39,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.67,13.06,40.75,71.34,95.56,112.63,114.84,108.85,102.14,90.38,67.61,43.20,13.43,1.24,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.10,0.20,0.97,11.44,35.70,68.90,91.55,103.10,103.73,109.69,94.89,81.38,71.07,42.84,12.58,1.38,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.67,8.36,36.25,52.92,75.35,98.50,108.94,115.08,113.07,93.34,64.62,39.32,15.32,1.55,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.50,9.37,39.51,74.99,104.17,122.99,129.94,129.86,125.79,111.26,86.68,54.53,20.07,1.84,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.83,11.85,50.74,88.51,116.05,121.80,138.95,132.27,124.73,108.55,84.05,53.82,19.93,1.67,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,1.33,18.20,55.68,95.68,120.69,134.15,130.97,120.56,125.53,108.40,77.78,48.68,14.97,1.32,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,1.00,14.69,42.48,74.31,95.99,111.35,117.08,119.53,98.88,77.50,55.25,34.74,14.30,1.09,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.67,9.18,33.82,62.37,83.31,106.38,108.68,104.90,97.93,82.64,73.04,42.08,12.47,1.28,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.67,12.68,40.07,61.51,80.87,80.21,80.04,91.39,81.80,64.85,53.32,38.78,13.71,1.47,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,2.17,19.57,52.58,83.26,100.01,108.15,116.95,113.83,103.44,96.46,71.62,40.74,11.45,0.74,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,2.67,23.01,61.74,72.68,89.75,96.83,113.35,119.83,108.97,102.50,80.58,39.57,11.39,0.76,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,3.00,22.67,55.86,80.02,99.81,108.68,113.96,116.04,95.89,76.85,62.07,30.60,5.29,0.26,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,3.00,20.93,49.92,82.17,101.35,115.35,116.58,113.56,107.21,98.35,71.56,44.47,15.19,1.27,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,2.67,23.79,60.21,91.79,110.47,122.30,128.10,125.08,112.77,92.12,77.74,47.54,15.89,1.56,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,2.17,20.82,57.52,90.20,115.04,130.19,136.52,131.97,125.90,110.89,85.53,55.00,20.54,2.06,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,3.22,22.93,64.01,97.22,126.63,139.25,138.51,132.54,120.17,102.64,80.16,46.85,16.55,1.70,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,2.05,17.22,54.72,92.95,125.01,138.63,143.40,141.73,133.10,116.91,90.30,53.32,20.42,2.57,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,2.38,18.92,57.34,86.03,103.00,115.56,127.54,132.16,123.63,107.26,81.41,47.38,16.51,1.34,0.00,0.00,0.00,0.00
