585.31,529.8499999999999,499.76,472.65,470.61,481.73,514.01,544.99,597.5699999999999,643.3,665.66,664.5,658.5899999999999,651.96,641.66,648.46,649.12,692.52,724.28,753.46,749.71,727.4,679.8499999999999,627.5400000000001
568.68,523.76,488.07,467.02,459.02,467.75,480.89,501.74999999999994,544.8,586.76,615.13,634.3399999999999,637.84,620.9399999999999,607.96,597.24,613.04,639.54,663.62,707.91,737.25,711.46,662.0600000000001,614.85
557.76,515.1,480.74,469.15000000000003,471.19,500.74,562.76,626.41,689.3699999999999,728.82,746.65,744.3499999999999,746.5699999999999,751.6,746.38,754.25,744.14,793.73,817.1,841.23,844.6700000000001,794.83,736.86,677.2
611.8299999999999,558.95,531.0699999999999,514.3000000000001,513.01,534.7,589.79,610.95,666.66,711.52,759.27,763.98,762.9399999999999,749.54,730.87,733.46,715.51,758.67,779.64,802.89,803.0999999999999,783.81,733.75,675.31
604.3399999999999,550.25,521.88,508.01,504.85,532.49,605.71,658.06,705.5699999999999,757.45,778.86,777.62,773.02,769.9200000000001,762.91,770.5600000000001,789.1600000000001,820.61,837.92,863.2099999999999,845.6400000000001,820.29,761.39,693.52
619.52,569.5899999999999,534.61,528.57,520.6,549.54,617.9300000000001,693.23,747.5200000000001,786.64,791.29,779.52,785.22,793.01,773.54,778.1,794.73,834.56,850.72,878.42,862.1099999999999,810.05,752.84,688.65
614.72,559.07,534.67,516.04,521.75,541.47,616.13,693.31,747.05,780.8799999999999,780.3599999999999,784.76,779.17,760.67,756.57,763.9300000000001,783.06,818.94,832.94,849.4,839.1700000000001,771.17,714.02,652.6
619.25,568.83,534.5,515.74,518.96,518.7,554.54,598.66,621.73,643.06,666.1899999999999,667.8799999999999,690.5699999999999,671.37,662.8599999999999,660.5799999999999,650.76,692.78,727.3700000000001,760.3399999999999,769.74,723.8399999999999,676.94,624.32
578.99,533.96,500.58,482.97,474.65999999999997,481.82000000000005,499.73,522.3199999999999,568.81,618.27,655.24,678.4,669.09,644.8900000000001,628.89,626.22,631.13,641.85,674.19,735.3900000000001,737.52,717.32,674.88,630.21
572.39,524.98,498.46999999999997,486.81000000000006,489.33,519.93,600.44,671.96,688.81,720.0,725.3299999999999,744.4300000000001,747.1700000000001,741.26,724.0899999999999,721.99,747.24,798.0,815.79,844.3499999999999,827.6099999999999,784.19,726.49,672.39
601.23,551.42,525.03,514.89,513.27,538.28,613.29,686.0400000000001,732.23,759.6899999999999,754.96,749.12,743.78,744.3299999999999,726.8800000000001,743.85,752.11,784.1,799.4300000000001,821.71,804.8499999999999,779.91,724.54,645.5699999999999
574.0799999999999,523.71,491.33000000000004,506.93,511.23,535.54,614.3100000000001,682.24,731.35,765.98,768.91,754.82,751.7800000000001,743.54,735.0,750.4,770.72,812.3,832.27,854.3299999999999,843.67,787.64,739.07,672.3499999999999
610.06,565.3399999999999,539.0,534.8399999999999,531.25,553.3399999999999,623.29,695.85,740.54,767.5600000000001,766.8199999999999,761.52,756.24,757.01,731.38,744.4200000000001,764.25,804.05,820.2,850.59,841.3000000000001,768.8299999999999,701.84,639.02
610.38,562.23,533.21,523.26,525.05,543.4200000000001,621.1099999999999,686.67,730.43,747.1700000000001,762.78,768.33,754.99,748.0899999999999,747.52,755.48,753.14,782.8599999999999,800.4599999999999,824.2,821.71,772.01,717.86,658.96
599.74,549.53,514.28,502.03000000000003,491.40999999999997,501.02,539.0,582.44,631.87,661.08,674.22,685.74,683.72,673.47,665.78,649.96,664.72,704.37,727.39,748.26,759.55,719.6600000000001,662.3199999999999,621.13
574.06,527.45,494.35,471.02000000000004,468.13,473.32,498.62999999999994,523.49,564.31,612.14,660.4300000000001,686.27,682.05,661.74,627.34,618.42,629.74,641.47,675.19,705.79,719.89,701.25,658.69,603.5
549.47,505.36,480.15,464.84000000000003,469.42,494.64000000000004,576.6400000000001,656.5699999999999,703.25,710.4200000000001,745.35,746.72,748.3,737.41,722.55,741.54,759.81,774.4599999999999,797.5,816.71,829.5899999999999,771.17,725.26,660.63
592.24,538.89,513.94,502.30999999999995,501.66,520.43,607.1299999999999,671.19,718.59,743.79,747.12,765.62,755.14,756.28,747.5,746.1,762.46,781.8,798.05,855.52,841.66,792.98,744.17,680.52
613.83,560.0899999999999,530.13,518.96,516.96,543.34,615.34,691.79,740.5,784.43,791.8499999999999,787.5699999999999,783.55,785.0799999999999,768.19,780.28,788.8799999999999,798.9599999999999,819.04,846.1399999999999,850.97,794.5799999999999,745.9300000000001,680.61
616.28,565.6700000000001,532.4200000000001,516.99,519.62,541.9000000000001,616.1,703.77,754.26,779.27,781.86,786.7800000000001,799.51,774.8,783.5,792.5,803.91,833.6200000000001,844.64,870.16,849.1899999999999,798.36,745.6500000000001,680.3699999999999
610.76,563.27,535.38,525.8199999999999,526.02,546.65,616.72,694.27,717.6999999999999,751.75,791.9100000000001,811.4000000000001,797.3,789.54,787.9100000000001,792.68,798.85,802.2,813.1700000000001,832.27,811.45,779.23,728.6,665.6400000000001
615.84,560.81,532.9200000000001,515.19,511.54999999999995,513.1999999999999,552.75,597.51,646.6400000000001,683.77,711.21,722.05,706.1800000000001,687.6600000000001,681.94,681.27,655.55,687.77,719.24,754.44,745.76,729.18,677.22,630.99
581.4,535.63,503.93,484.81999999999994,477.02000000000004,474.78000000000003,495.01000000000005,519.62,571.95,617.87,656.9,667.24,670.03,637.96,616.22,615.37,608.3000000000001,629.5799999999999,665.82,728.47,741.1800000000001,721.16,682.53,629.5899999999999
573.45,510.6,486.23,488.73,481.24,470.79,596.67,674.4200000000001,709.71,757.8199999999999,753.27,726.51,733.22,736.03,723.75,728.56,735.23,776.28,795.9000000000001,827.8699999999999,814.24,796.3199999999999,736.04,671.3199999999999
600.16,555.5600000000001,530.27,523.56,521.17,547.26,623.04,696.88,730.1899999999999,748.17,759.5,758.87,758.1899999999999,779.11,776.11,775.53,777.9300000000001,811.47,832.01,867.98,848.25,802.51,747.4300000000001,666.86
587.82,540.74,532.73,521.74,526.09,549.21,631.09,702.78,751.71,776.6899999999999,753.11,785.79,772.21,768.1,761.63,776.6700000000001,787.0200000000001,801.0200000000001,823.72,873.1,865.5600000000001,810.5899999999999,753.6700000000001,690.3
626.4,573.6,550.86,538.89,540.2,562.74,631.78,701.35,753.23,799.52,796.25,796.76,803.73,787.5500000000001,780.47,790.9,804.8399999999999,829.4699999999999,853.8799999999999,873.23,858.58,809.06,749.04,686.56
620.48,566.59,541.22,523.3,529.66,552.97,627.0,698.95,749.6500000000001,792.71,783.8199999999999,784.32,789.53,785.1600000000001,773.51,777.25,784.28,816.44,824.4300000000001,842.52,825.9300000000001,777.3700000000001,724.21,668.74
611.26,564.08,529.8800000000001,522.22,516.9,528.23,562.66,606.52,662.36,710.86,726.8899999999999,730.03,733.85,719.38,701.88,699.14,670.75,702.06,723.26,755.95,751.69,706.21,652.27,628.62
581.9100000000001,541.53,507.82000000000005,491.18000000000006,480.84000000000003,489.21,505.76,528.28,575.95,627.55,670.83,698.09,697.01,682.52,644.54,642.78,636.0,674.93,708.06,745.88,755.0799999999999,726.7,684.11,624.08
568.05,523.9300000000001,501.01000000000005,489.48,490.49,516.75,601.3399999999999,673.26,738.21,762.1899999999999,777.24,755.02,751.54,759.5799999999999,779.1600000000001,771.27,762.22,798.35,851.3299999999999,879.55,853.3599999999999,809.14,749.53,685.31
612.42,566.4,531.81,520.6,522.57,547.71,620.6,695.3399999999999,748.48,782.75,803.43,821.12,819.1800000000001,822.58,810.75,808.8599999999999,795.2,818.58,837.98,859.45,844.1099999999999,818.8100000000001,765.22,692.6800000000001
620.99,574.2,546.2,534.6200000000001,537.3499999999999,556.8900000000001,637.01,707.14,759.48,790.13,795.26,796.4399999999999,789.89,771.23,777.47,769.84,760.04,794.39,828.15,846.95,844.4100000000001,818.98,759.9799999999999,693.23
614.4,568.9000000000001,539.24,530.45,528.24,556.42,628.75,695.0799999999999,745.75,783.2199999999999,803.6300000000001,793.77,789.25,778.46,769.95,791.49,800.0899999999999,809.04,847.78,870.1400000000001,864.17,817.98,758.16,688.83
627.54,572.72,550.3199999999999,534.77,537.81,561.29,624.96,695.48,750.26,808.4799999999999,822.6400000000001,816.3500000000001,816.56,812.4100000000001,795.3100000000001,793.4399999999999,806.9399999999999,838.14,864.24,881.7199999999999,867.03,822.5799999999999,764.69,702.45
625.75,575.6800000000001,543.05,523.46,516.11,524.3199999999999,561.12,609.08,665.78,698.0799999999999,732.06,736.53,736.02,733.3,720.0,698.3,698.01,727.55,770.29,807.86,809.56,767.1200000000001,721.41,667.96
606.98,562.21,525.35,508.45000000000005,501.53000000000003,504.01000000000005,534.26,556.77,563.9200000000001,604.48,630.86,722.73,717.1899999999999,680.39,666.8,653.0,659.58,683.76,731.76,772.71,786.79,742.89,699.01,645.14
